file,PGFPlotsEdt-deploy,PGFPlotsEdt,Overleaf,LaTeXOnline
98,0.3686964511871338,0.4064631462097168,0.9507415294647216,1.4056472778320312
99,0.3686060905456543,0.3928256034851074,0.9650590419769288,1.3890585899353027
100,0.4190843105316162,0.4186606407165527,0.9870376586914062,1.4666049480438232
101,0.4691710472106933,0.4690895080566406,1.049260139465332,1.5558948516845703
102,1.285877704620361,1.3362095355987549,1.2379717826843262,1.517798900604248
103,0.3686869144439697,1.240588903427124,0.9904484748840332,1.3835766315460205
104,0.368769884109497,0.4093880653381347,0.9662444591522216,1.4227919578552246
105,0.3690128326416015,0.4012284278869629,0.9838171005249025,1.4053449630737305
106,0.3687238693237304,0.3772647380828857,0.9404046535491944,1.3738124370574951
107,0.3689277172088623,0.407078742980957,0.9494833946228028,1.4016060829162598
108,0.2181520462036132,1.1238012313842771,0.8906171321868896,1.1358966827392578
109,0.4689128398895263,1.3408596515655518,1.0419578552246094,1.5308952331542969
110,0.4686727523803711,0.4677913188934326,1.0496020317077637,1.5438191890716553
111,0.4688644409179687,0.4669380187988281,1.0209386348724363,1.5472941398620603
112,0.6194872856140137,0.6447234153747559,1.182710886001587,1.8992817401885984
113,0.6695115566253662,0.6886773109436035,1.2235252857208252,1.976414918899536
114,0.6693198680877686,0.7024095058441162,1.2511396408081057,2.0050485134124756
115,0.6194009780883789,0.6206214427947998,1.2076220512390137,1.8350489139556885
116,0.6193358898162842,0.6246726512908936,1.178325653076172,1.8448164463043213
117,1.9214675426483152,1.9165284633636477,2.47247052192688,4.472693681716919
118,0.5191938877105713,0.5401990413665771,1.086331844329834,1.7057936191558838
119,0.5187859535217285,0.5063872337341309,1.0769648551940918,1.6189541816711426
120,0.4691915512084961,0.5104951858520508,1.0624771118164062,1.611919403076172
121,0.0,0.0,0.0,0.0
122,0.3686752319335937,0.3836205005645752,1.6266052722930908,1.396956443786621
123,0.3688390254974365,0.3844358921051025,0.932056188583374,1.4002041816711426
124,0.4188203811645508,0.4172346591949463,0.9867548942565918,1.4684529304504397
125,0.3685207366943359,0.4032692909240722,0.9715132713317872,1.424259901046753
126,0.518866777420044,0.52150559425354,1.9022703170776367,1.6362314224243164
127,0.3688225746154785,0.402634859085083,1.6725468635559082,1.4108469486236572
128,0.3688302040100097,0.3842380046844482,0.9486713409423828,1.364131212234497
129,1.2850749492645264,1.2779252529144287,1.002042531967163,1.4721214771270752
130,0.4693436622619629,1.3490469455718994,1.0984938144683838,1.596496820449829
131,0.6696650981903076,0.6664083003997803,1.2541401386260986,1.9318947792053225
132,0.5188119411468506,0.5383708477020264,1.1138815879821775,1.677267074584961
133,0.4686775207519531,0.4911911487579345,1.050398826599121,1.5756711959838867
134,0.3685560226440429,0.3977334499359131,1.6807265281677246,1.4013266563415527
135,0.3688290119171142,0.406254768371582,1.650890588760376,1.405383825302124
136,2.1225225925445557,2.146512508392334,5.155645132064819,4.888088226318359
137,0.4694273471832275,0.4998424053192138,1.8584551811218264,1.5724666118621826
138,0.469158411026001,0.5006022453308105,1.0607376098632812,1.5975313186645508
139,0.4686965942382812,0.4793505668640136,1.0296988487243652,1.56666898727417
140,0.4688317775726318,0.4832613468170166,1.037085771560669,1.5836737155914309
141,0.4692966938018799,0.491316556930542,1.045741319656372,1.6028244495391846
142,0.4187583923339844,0.449019193649292,1.0068519115447998,1.511364459991455
143,0.4191136360168457,0.4473958015441894,0.985856294631958,1.508284091949463
144,0.4187512397766113,0.4424717426300049,1.0097644329071045,1.4928874969482422
145,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0
147,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0
149,0.5691285133361816,0.5863549709320068,2.055701971054077,1.7523579597473145
150,0.5696065425872803,0.5874490737915039,1.1420276165008545,1.7798800468444824
151,0.5695960521697998,0.5855391025543213,1.148369073867798,1.769538402557373
152,0.5694055557250977,0.5766427516937256,1.1206109523773191,1.7852635383605957
153,0.5687849521636963,0.5913224220275879,1.179914951324463,1.824026107788086
154,0.5691113471984863,0.5919740200042725,1.1481726169586182,1.808081865310669
155,0.56974196434021,0.5981388092041016,1.1329939365386963,1.8238658905029297
156,1.7216548919677734,1.7525599002838137,2.300570487976074,4.104353427886963
157,0.4188199043273926,0.4561595916748047,1.010545253753662,1.5121424198150637
158,0.4685969352722168,0.4612226486206054,1.024501085281372,1.547283411026001
159,0.8695921897888184,0.8746740818023682,2.638047933578491,2.3766276836395264
160,1.3350610733032229,1.380335569381714,1.9399983882904053,1.6620745658874512
161,0.0,0.0,0.0,0.0
162,2.438136339187622,2.5151121616363525,4.073533773422241,3.7975220680236816
163,0.869741678237915,0.8673255443572998,1.5013267993927002,2.490906238555908
164,0.870079755783081,1.7208921909332275,1.405935525894165,2.332502841949463
165,0.3692643642425537,0.3875393867492676,0.9134633541107178,1.3674981594085691
166,0.4190037250518799,0.4231188297271728,0.9773788452148438,1.4524548053741455
167,0.4188790321350097,0.4142088890075683,0.9941868782043456,1.453796625137329
168,0.3688313961029053,0.3991918563842773,0.9454615116119384,1.3881163597106934
169,1.6218688488006592,1.6568446159362793,2.203360795974731,3.958545923233032
170,1.570984125137329,1.6149356365203855,2.141986846923828,3.799458503723145
171,0.5193235874176025,0.5444469451904297,1.1084048748016355,1.7266747951507568
172,0.4190523624420166,0.4599816799163818,1.0200061798095703,1.5723047256469729
173,0.4191908836364746,0.4423468112945556,0.9696459770202636,1.495016098022461
174,0.468759536743164,0.4821269512176513,1.0358502864837646,1.5655300617218018
175,0.4192373752593994,0.4580891132354736,1.0193192958831787,1.5299842357635498
176,0.3686385154724121,0.4010114669799804,0.9830777645111084,1.4256043434143066
177,0.0,0.0,0.0,0.0
178,0.4192171096801758,0.4605805873870849,1.788100004196167,0.0
179,0.3686850070953369,0.4150881767272949,0.9816536903381348,1.428316354751587
180,0.4691982269287109,0.4665553569793701,1.0065252780914309,1.525665521621704
181,1.335022211074829,1.3800952434539795,1.106555700302124,1.6547534465789795
182,0.0,0.0,0.0,0.0
183,0.0,0.0,0.0,0.0
184,0.0,0.0,0.0,0.0
185,1.2349638938903809,1.2828123569488523,0.9934124946594238,1.453533172607422
186,0.4189426898956299,0.4553229808807373,1.0059466361999512,1.5102417469024658
187,0.9702315330505372,0.9846484661102296,1.5429368019104004,2.5896177291870117
188,0.4191277027130127,0.4214167594909668,0.9812753200531006,1.5001633167266846
189,0.4702534675598144,0.457057237625122,1.0113823413848877,1.517531394958496
190,0.4193696975708008,0.4308021068572998,0.985239028930664,1.4774014949798584
191,0.0,0.0,0.0,0.0
192,0.4189991950988769,0.4395344257354736,1.7557780742645264,1.4774901866912842
193,0.4197008609771728,0.4402644634246826,0.987468957901001,1.4556355476379397
194,0.4190001487731933,0.4307286739349365,0.9769537448883056,1.461591720581055
195,0.4190602302551269,0.4248547554016113,0.9659385681152344,1.4628894329071045
196,0.4695262908935547,0.4689536094665527,1.8093605041503904,1.5414535999298096
197,0.4192872047424316,0.447110652923584,1.7870259284973145,1.4757087230682373
198,0.4189214706420898,0.4276573657989502,1.0014736652374268,1.4462649822235107
199,0.4189538955688476,1.2673602104187012,0.9760663509368896,1.4427340030670166
200,0.4190008640289306,0.4099361896514892,0.9458816051483154,1.4156944751739502
201,0.4191815853118896,0.4125840663909912,1.6765847206115725,1.4257359504699707
202,0.4195168018341064,0.4133939743041992,0.9612441062927246,1.4346449375152588
203,0.419072151184082,0.4114785194396972,0.954643726348877,1.4662985801696775
204,0.4188876152038574,0.410895824432373,0.9723422527313232,1.4336562156677246
205,1.422137975692749,2.3868825435638428,2.0548906326293945,3.611220359802246
206,0.8701884746551514,1.7331197261810305,1.4553501605987549,2.335259914398194
207,0.4193234443664551,0.4248058795928955,0.9808244705200196,1.4602954387664795
208,0.4689338207244873,0.5090796947479248,1.043104648590088,1.6034338474273682
209,0.4186789989471435,0.4150979518890381,0.9392197132110596,1.4417064189910889
210,0.4188039302825928,0.4395945072174072,0.9976155757904052,1.4673995971679688
211,0.4191205501556396,1.3279900550842283,1.0223524570465088,1.5362255573272705
212,0.52012038230896,1.4122874736785889,1.961852788925171,1.6916422843933103
213,0.7702646255493164,0.7808268070220947,2.4317831993103027,2.16994309425354
214,0.0,2.697338581085205,6.25036358833313,6.003264904022217
215,1.0205721855163574,1.0262353420257568,3.032763957977295,2.668751001358032
216,1.4207918643951416,1.4337193965911863,1.9899086952209473,3.4475622177124023
217,0.7200164794921875,1.686985969543457,1.370838642120361,2.217465400695801
218,0.7201583385467529,1.605294704437256,1.3090770244598389,2.1194286346435547
219,3.174288749694824,3.186621904373169,7.189472675323486,6.970906019210815
220,0.569857120513916,0.589531660079956,2.034177541732788,1.789588212966919
221,0.7697317600250244,0.8210244178771973,1.348416805267334,2.229368209838867
222,2.322991371154785,2.3215324878692627,2.8937859535217285,5.2143754959106445
223,1.4210083484649658,1.430891752243042,1.986135482788086,3.442605972290039
224,1.7214698791503906,1.7069475650787354,4.275957107543945,4.013873338699341
225,1.0701587200164795,1.0740044116973877,3.0429019927978516,2.7407822608947754
226,1.671839475631714,1.701678991317749,2.296741008758545,4.006800651550293
227,0.519218921661377,0.5531647205352783,1.1188948154449463,1.7234809398651123
228,0.4691309928894043,0.4795732498168945,1.0672893524169922,1.5725605487823486
229,0.5696561336517334,0.5709822177886963,1.14961838722229,1.7457897663116455
230,0.6695139408111572,0.7059733867645264,1.249372959136963,2.009049415588379
231,0.5696158409118652,0.5863895416259766,1.1372473239898682,1.7573914527893066
232,0.7194182872772217,0.706902027130127,1.25285005569458,2.014739513397217
233,1.721864938735962,1.736161470413208,2.298736572265625,4.196382522583008
234,2.0222785472869873,2.0677409172058105,2.608999013900757,4.705719470977783
235,3.3754827976226807,3.3847179412841797,3.958563327789306,7.463182210922241
236,5.378016710281372,5.435199737548828,5.930544137954712,11.403751850128174
237,0.4195857048034668,1.3194777965545654,1.0644893646240234,1.4995253086090088
238,0.4195923805236816,0.3986704349517822,0.9528491497039796,1.4337186813354492
239,0.3692481517791748,0.3989174365997314,0.9395928382873536,1.421396017074585
240,0.3694379329681396,1.2613484859466553,0.9492237567901612,1.416514873504639
241,0.3692343235015869,0.3899068832397461,0.9351074695587158,1.3781347274780271
242,0.3692622184753418,0.3895652294158935,0.9582672119140624,1.372530221939087
243,0.3689668178558349,0.3876082897186279,0.9441030025482178,1.4085867404937744
244,0.3691422939300537,0.3907763957977295,0.9566733837127686,1.38287615776062
245,3.374965190887451,4.3344886302948,4.019561767578125,7.457509517669678
246,3.625216245651245,3.656262159347534,4.158740282058716,7.840459585189819
247,0.4694278240203857,1.3126108646392822,1.0167734622955322,1.5224502086639404
248,0.0,0.0,0.0,0.0
249,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,0.0
252,0.0,0.0,0.0,0.0
253,0.0,0.0,0.0,0.0
254,0.0,0.0,0.0,0.0
255,0.0,0.0,0.0,0.0
256,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,0.0
258,1.0700578689575195,1.079373121261597,3.030656099319458,2.7509944438934326
259,1.070488214492798,1.084183931350708,1.6329128742218018,2.7596547603607178
260,0.0,0.0,0.0,0.0
261,0.0,0.0,0.0,0.0
262,0.0,0.0,0.0,0.0
263,0.4193930625915527,0.4347755908966064,1.749431610107422,1.473945140838623
264,0.4196922779083252,0.4292693138122558,0.9892218112945556,1.494235277175903
265,0.419497013092041,0.4394431114196777,0.9983677864074708,1.478806972503662
266,0.0,0.0,0.0,0.0
267,0.0,0.0,0.0,0.0
268,0.0,0.0,0.0,0.0
269,0.0,0.0,0.0,0.0
270,0.9703361988067628,0.9534368515014648,2.7913613319396973,2.509485960006714
271,1.1207468509674072,1.147522211074829,1.7235515117645264,2.8793282508850098
272,0.0,0.0,0.0,0.0
273,0.0,0.0,0.0,0.0
274,1.1707406044006348,1.216543436050415,3.2807748317718506,3.001760959625244
275,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0
277,0.3688454627990722,0.4033675193786621,1.6570990085601809,1.3959107398986816
278,0.3689947128295898,0.410902738571167,0.9737381935119628,1.4145770072937012
279,1.234534740447998,1.2710471153259275,0.9709808826446532,1.4216783046722412
280,0.4696044921875,1.3571770191192627,1.0704514980316162,1.5953588485717771
281,1.6713905334472656,1.704115390777588,2.242555856704712,3.965174674987793
282,4.527851104736328,4.540814399719238,5.116030216217041,9.628926753997805
283,3.675504684448242,3.6491951942443848,4.199260950088501,7.826366424560547
284,12.542312860488892,13.465412855148315,26.10859489440918,25.73921513557434
285,0.4192934036254883,1.3023035526275637,1.7066960334777832,1.4390251636505127
286,0.4691388607025146,0.4678492546081543,0.9966881275177002,1.5200190544128418
287,0.4192495346069336,0.4266541004180908,0.997483730316162,1.4638662338256836
288,0.4698100090026855,0.4741463661193847,1.0331761837005615,1.5474321842193604
289,0.4193177223205566,0.4232769012451172,0.9880833625793456,1.473252296447754
290,0.4189755916595459,0.4427490234375,0.9945223331451416,1.476834774017334
291,0.4693198204040527,0.4667632579803467,0.9833753108978271,1.533311367034912
292,0.4191091060638428,0.4263184070587158,0.9669787883758544,1.4382309913635254
293,0.3690686225891113,0.3935632705688476,0.9353482723236084,1.399965524673462
294,0.3689451217651367,0.3891410827636719,0.9425320625305176,1.3780746459960938
295,0.369922399520874,0.3960251808166504,0.9506371021270752,1.382786750793457
296,0.3691005706787109,0.3979084491729736,0.9590129852294922,1.6000616550445557
297,0.3692042827606201,0.3934059143066406,0.9467191696166992,1.386005401611328
298,0.368854284286499,0.3944699764251709,0.934699296951294,1.412886619567871
299,0.3689074516296386,0.3937313556671142,0.956475019454956,1.3719429969787598
300,0.0,1.851076364517212,4.481114387512207,4.216379642486572
301,0.0,1.5111916065216064,3.860642671585083,3.595146656036377
302,0.0,1.8676798343658447,4.60415244102478,4.3901286125183105
303,0.3693034648895263,0.4061441421508789,0.9780235290527344,1.4555211067199707
304,0.3691442012786865,0.4104621410369873,0.9789109230041504,1.4344255924224854
305,0.3689801692962646,0.4039461612701416,0.955568790435791,1.4231855869293213
306,1.234853744506836,1.2751195430755615,0.9532010555267334,1.4215648174285889
307,0.3689913749694824,0.4101607799530029,0.9709084033966064,1.4324703216552734
308,0.4198310375213623,0.4515912532806396,1.0197274684906006,1.5061407089233398
309,0.4198453426361084,0.4482288360595703,1.00653338432312,1.522688865661621
310,0.4197266101837158,0.4456586837768554,1.003291368484497,1.503662109375
311,0.4191911220550537,0.4373252391815185,1.733348369598389,1.486616134643555
312,0.4709358215332031,0.4578278064727783,1.0243048667907717,1.5061075687408447
313,0.4199337959289551,0.4582326412200928,1.0214946269989014,1.5369446277618408
314,0.4192533493041992,0.4321479797363281,0.9853401184082032,1.4862380027770996
315,0.4192733764648437,0.4063031673431396,0.9968862533569336,1.4380195140838623
316,0.4192867279052734,0.4110598564147949,0.9701974391937256,1.4217376708984375
317,0.3693468570709228,0.4196548461914062,0.991729736328125,1.4538040161132812
318,0.3696308135986328,0.4109799861907959,0.9759762287139891,1.443185806274414
319,0.4191961288452148,0.423081636428833,1.18092942237854,1.4534378051757812
320,0.4192805290222168,0.4175164699554443,0.9757049083709716,1.436047077178955
321,0.3693642616271972,0.3824236392974853,0.9347765445709229,1.3678929805755615
322,0.0,1.956390142440796,4.674703121185303,4.453312397003174
323,0.4692494869232178,0.4735562801361084,1.037032127380371,1.547743320465088
324,0.0,2.000844955444336,4.7076239585876465,4.418572187423706
325,0.0,3.2825963497161865,7.439299821853638,7.191106557846069
326,0.0,3.3534302711486816,7.460015535354614,7.253663778305054
327,0.3691153526306152,0.3872077465057373,1.654080867767334,1.3670766353607178
328,0.3691675662994385,0.3940625190734863,0.9642219543457032,1.3975830078125
329,0.3690104484558105,0.393024206161499,0.9428770542144777,1.367142915725708
330,0.3691275119781494,0.3906369209289551,0.9588072299957277,1.3932805061340332
331,0.3691933155059814,0.3889617919921875,0.9375777244567872,1.3882052898406982
332,0.3694071769714355,1.2896504402160645,0.9867970943450928,1.450840950012207
333,0.3691120147705078,0.4075801372528076,0.9806091785430908,1.453127145767212
334,0.3692095279693603,0.409332275390625,0.9771413803100586,1.4315733909606934
335,0.4197590351104736,0.455348253250122,1.032844066619873,1.5383000373840332
336,1.3709676265716553,1.4133729934692385,1.960888385772705,3.405763864517212
337,1.020334243774414,1.0359957218170166,1.5977258682250977,2.6922857761383057
338,0.3693580627441406,0.4095551967620849,0.9538013935089112,1.4180960655212402
339,0.4196457862854004,0.4284570217132568,0.982717990875244,1.4764926433563232
340,0.4192469120025635,0.4317066669464111,1.0718348026275637,1.4709937572479248
341,0.4195685386657715,0.4301214218139648,1.0373930931091309,1.505662441253662
342,0.4191744327545166,0.4328677654266357,1.0103380680084229,1.460486650466919
343,0.4194896221160888,0.4169251918792724,0.9882996082305908,1.4509859085083008
344,0.4192931652069092,0.4085874557495117,0.9681451320648192,1.4457635879516602
345,0.4192748069763183,0.4229044914245605,0.9857509136199952,1.474111557006836
346,0.3698039054870605,0.4077003002166748,0.9651596546173096,1.4575965404510498
347,0.419234037399292,0.4419846534729004,1.0035462379455566,1.508519172668457
348,0.769848108291626,0.7895376682281494,1.3485841751098633,2.2522990703582764
349,0.4193532466888428,0.4536101818084717,1.0119404792785645,1.5373270511627195
350,0.4192318916320801,0.4185466766357422,0.9551537036895752,1.4764223098754885
351,0.419321060180664,0.4462761878967285,1.026109218597412,1.505556583404541
352,0.4195413589477539,0.4474895000457763,1.0100970268249512,1.5123522281646729
353,0.6697931289672852,0.6897916793823242,2.2543959617614746,1.9512720108032229
354,1.0711445808410645,1.0889737606048584,1.6785762310028076,2.8152337074279785
355,0.6199836730957031,0.6271259784698486,1.182915449142456,1.8575990200042725
356,0.6699163913726807,0.6718323230743408,2.183670997619629,1.9532783031463623
357,0.7703018188476562,0.8063986301422119,1.3794655799865725,2.240746021270752
358,0.920910120010376,0.9523346424102784,1.4991657733917236,2.5083892345428467
359,0.0,0.0,0.0,0.0
360,0.9201116561889648,0.9265990257263184,2.7159810066223145,2.518071413040161
361,0.3694241046905517,1.2425527572631836,0.9278931617736816,1.3929343223571775
362,0.3689324855804443,0.3895339965820312,0.9147634506225586,1.3872923851013184
363,0.3698461055755615,0.3881616592407226,0.9506044387817384,1.4007341861724854
364,0.3697526454925537,0.3968086242675781,0.934068202972412,1.3991825580596924
365,0.3694450855255127,0.3886072635650635,0.9545347690582277,1.3980000019073486
366,0.3698410987854004,0.3906457424163818,0.9205560684204102,1.3896596431732178
367,0.3696718215942383,0.4073717594146728,0.9627153873443604,1.4051134586334229
368,0.3697013854980469,0.3870179653167724,0.9637413024902344,1.4315907955169678
369,0.3697094917297363,0.3913595676422119,0.9460952281951904,1.382716417312622
370,1.2351605892181396,1.268869400024414,0.971566915512085,1.4381465911865234
371,0.3699150085449219,1.2529332637786863,0.9590625762939452,1.394294023513794
372,0.3697438240051269,0.4067916870117187,0.966611385345459,1.406057596206665
373,0.3690011501312256,0.388690710067749,0.9218502044677734,1.3979885578155518
374,0.4192240238189697,0.4356889724731445,0.9808292388916016,1.479217290878296
375,0.4196629524230957,0.4630594253540039,1.190810203552246,1.566387176513672
376,0.4196560382843017,0.4571375846862793,1.024726390838623,1.5260756015777588
377,0.3698105812072754,0.413820743560791,0.9713747501373292,1.427675724029541
378,0.3695521354675293,0.3936054706573486,0.9567739963531494,1.3943092823028564
379,0.3690476417541504,0.3894851207733154,0.93384051322937,1.418445110321045
380,0.3697545528411865,0.3968873023986816,0.9828133583068848,1.408379077911377
381,0.4197258949279785,0.4229907989501953,0.9815192222595216,1.441413402557373
382,0.4211101531982422,0.4064500331878662,0.9602389335632324,1.4276413917541504
383,0.3693122863769531,0.3904430866241455,0.937147617340088,1.3738110065460205
384,0.369105577468872,0.3818485736846924,0.943855047225952,1.3836119174957275
385,0.4192574024200439,0.4199967384338379,0.9929587841033936,1.444826364517212
386,0.0,0.0,0.0,0.0
387,1.572315692901611,1.614022731781006,4.072160482406616,3.876970052719116
388,0.3691015243530273,0.3938496112823486,0.9604957103729248,1.374375343322754
389,0.3696930408477783,0.4075584411621094,0.997527837753296,1.39119553565979
390,0.4198055267333984,0.4644825458526611,1.0280485153198242,1.5181934833526611
391,0.4193038940429687,0.42568039894104,1.007246732711792,1.4550273418426514
392,0.3695228099822998,0.4106037616729736,0.9807629585266112,1.4035530090332031
393,0.3695957660675049,0.4074325561523437,0.9683599472045898,1.4085018634796145
394,0.369485855102539,0.395078182220459,0.9695034027099608,1.4064924716949463
395,0.4195585250854492,0.4487266540527344,1.008735418319702,1.4931557178497314
396,0.3691325187683105,0.4040241241455078,0.9577877521514891,1.4041850566864014
397,0.3692975044250488,0.394939661026001,0.9609715938568116,1.3868122100830078
398,0.469541072845459,0.4646635055541992,1.0063836574554443,1.531529426574707
399,0.5195417404174805,0.5421242713928223,1.0930862426757812,1.6799829006195068
400,0.4193167686462402,0.4580206871032715,0.98919677734375,1.4961185455322266
401,0.5201566219329834,1.397843837738037,1.1142747402191162,1.6563739776611328
402,0.4698319435119629,0.4901719093322754,1.071577787399292,1.590785264968872
403,0.3692600727081299,1.264604091644287,0.9672520160675048,1.4169654846191406
